employee_id,first_name,middle_name,last_name,preferred_name,email,phone,mobile_phone,date_of_birth,age,gender,race,ethnicity,veteran_status,disability_status,marital_status,hire_date,original_hire_date,tenure_years,tenure_months,employment_status,employment_type,job_title,job_code,job_family,job_sub_family,job_function,job_level,salary,hourly_rate,pay_frequency,pay_type,pay_grade,currency,fte,standard_hours,overtime_eligible,department,division,business_unit,cost_center,location,city,state,country,country_code,zip_code,office,work_location_type,remote_status,manager_id,manager_name,manager_email,reports_count,span_of_control,org_level,dotted_line_manager_id,performance_rating,performance_score,last_review_date,next_review_date,promotion_eligible,flight_risk,regrettable_loss_risk,skill_level,benefits_status,pto_balance,sick_balance,leave_accrual_rate,insurance_plan,retirement_plan,401k_contribution_pct,work_authorization,visa_type,visa_expiration,i9_status,background_check_status,drug_test_status,employee_number,badge_id,start_date,termination_date,termination_reason,rehire_eligible,last_promotion_date,time_in_role_months,previous_title,education_level
E300032,Michael,,Smith,Michael,michael.smith@financecorp.com,(742) 575-3463,(450) 405-6859,1988-03-05,56,Female,White,Hispanic,Not a Veteran,No,Married,2024-05-19,2024-05-19,1,21,Active,Full-time,Tax Specialist,FIN3837,Finance,Accounting,Tax,E1,72983,35.09,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-148,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Needs Improvement,3,2025-03-17,2026-08-05,No,Medium,High,Expert,Enrolled,159,70,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300032,BADGE3032,2024-05-19,,,Yes,,1,,Master's
E300033,William,,Williams,William,william.williams@financecorp.com,(205) 554-3760,(239) 760-6764,1985-04-04,38,Female,Asian,Not Hispanic,Not a Veteran,No,Divorced,2023-11-30,2023-11-30,2,26,Active,Full-time,Equity Research Analyst,FIN5755,Finance,Investment Banking,Equity,M2,95183,45.76,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-960,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300005,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Needs Improvement,4,2025-11-23,2026-04-30,No,Low,High,Expert,Enrolled,149,72,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300033,BADGE3033,2023-11-30,,,Yes,,25,,Master's
E300034,Patricia,,Anderson,Patricia,patricia.anderson@financecorp.com,(688) 812-1869,(392) 707-8845,1994-10-12,44,Male,Asian,Not Hispanic,Not a Veteran,No,Divorced,2017-09-10,2017-09-10,8,102,Active,Full-time,Controller,FIN9900,Finance,Accounting,Controller,IC3,95207,45.77,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-694,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300016,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Needs Improvement,3,2025-07-11,2026-04-25,No,Low,Low,Advanced,Enrolled,114,78,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300034,BADGE3034,2017-09-10,,,Yes,2018-12-11,50,,Master's
E300035,William,,Wilson,William,william.wilson@financecorp.com,(275) 940-9814,(418) 285-5468,1977-08-12,56,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2023-04-07,2023-04-07,2,34,Active,Full-time,Portfolio Manager,FIN3650,Finance,Accounting,Portfolio,IC5,161708,77.74,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-332,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300023,Richard Thompson,richard.thompson@financecorp.com,3,9,5,,Meets Expectations,4,2025-08-25,2026-07-22,No,Low,Low,Expert,Enrolled,135,41,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300035,BADGE3035,2023-04-07,,,Yes,,25,,MBA
E300036,John,,Jones,John,john.jones@financecorp.com,(865) 270-9943,(374) 735-8791,1989-03-25,38,Male,Black,Hispanic,Not a Veteran,No,Married,2025-09-14,2025-09-14,0,5,Active,Full-time,Controller,FIN8742,Finance,Accounting,Controller,IC4,65110,31.3,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-698,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300009,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Meets Expectations,2,2025-07-31,2026-05-16,Yes,Low,Medium,Intermediate,Enrolled,189,80,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300036,BADGE3036,2025-09-14,,,Yes,,1,,Master's
E300037,Linda,J,Anderson,Linda,linda.anderson@financecorp.com,(909) 837-4828,(618) 314-5514,1987-11-03,55,Male,White,Not Hispanic,Not a Veteran,No,Married,2018-02-18,2018-02-18,7,97,Active,Full-time,Financial Analyst,FIN3518,Finance,Investment Banking,Financial,IC3,82261,39.55,Biweekly,Salary,G7,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-985,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-03-27,2026-08-10,No,High,Low,Expert,Enrolled,73,62,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300037,BADGE3037,2018-02-18,,,Yes,2019-04-29,91,Associate,Bachelor's
E300038,Jennifer,,Wilson,Jennifer,jennifer.wilson@financecorp.com,(817) 936-5474,(824) 887-4143,1999-02-03,29,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2023-12-12,2023-12-12,2,26,Active,Full-time,Investment Banker,FIN1601,Finance,Investment Banking,Investment,M2,212519,102.17,Biweekly,Salary,G6,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-726,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,2,2025-09-23,2026-03-20,Yes,High,Low,Advanced,Enrolled,119,61,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300038,BADGE3038,2023-12-12,,,Yes,,22,,Master's
E300039,John,,Williams,John,john.williams@financecorp.com,(203) 680-7858,(263) 427-4486,2001-02-16,35,Female,White,Not Hispanic,Not a Veteran,No,Married,2024-06-10,2024-06-10,1,20,Active,Full-time,Credit Analyst,FIN5657,Finance,Investment Banking,Credit,IC5,67485,32.44,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-690,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300017,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Meets Expectations,3,2025-07-18,2026-05-21,No,Low,Low,Intermediate,Enrolled,102,62,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300039,BADGE3039,2024-06-10,,,Yes,,17,,Bachelor's
E300040,James,A,Wilson,James,james.wilson@financecorp.com,(775) 320-5077,(990) 446-2072,1982-07-06,31,Male,White,Not Hispanic,Not a Veteran,No,Single,2022-09-14,2022-09-14,3,41,Active,Full-time,Trader,FIN6515,Finance,Accounting,Trader,M1,97939,47.09,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-846,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,3,2025-11-15,2026-06-15,Yes,High,Low,Expert,Enrolled,186,44,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300040,BADGE3040,2022-09-14,,,Yes,2024-11-07,36,,PhD
E300041,Patricia,R,Anderson,Patricia,patricia.anderson@financecorp.com,(696) 867-3194,(880) 369-1399,1988-11-11,43,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2025-05-29,2025-05-29,0,8,Active,Full-time,Operations Associate,FIN3071,Finance,Accounting,Operations,M1,70052,33.68,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-428,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300001,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Exceeds Expectations,2,2025-11-22,2026-04-14,Yes,High,High,Intermediate,Enrolled,115,31,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300041,BADGE3041,2025-05-29,,,Yes,,7,,Master's
E300042,John,,Jones,John,john.jones@financecorp.com,(888) 585-5197,(533) 662-7375,1986-08-19,31,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2022-03-30,2022-03-30,3,47,Active,Full-time,Accountant,FIN4534,Finance,Accounting,Accountant,M2,62642,30.12,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-575,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,3,2025-07-30,2026-04-03,Yes,Low,Medium,Advanced,Enrolled,101,74,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300042,BADGE3042,2022-03-30,,,Yes,2023-12-24,9,,MBA
E300043,Mary,A,Davis,Mary,mary.davis@financecorp.com,(330) 558-1565,(774) 862-3804,1982-09-06,56,Female,Black,Not Hispanic,Not a Veteran,No,Single,2017-10-26,2017-10-26,8,101,Active,Full-time,Risk Analyst,FIN5592,Finance,Investment Banking,Risk,E1,73415,35.3,Biweekly,Salary,G7,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-226,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Exceeds Expectations,4,2025-05-26,2026-06-22,No,Low,High,Intermediate,Enrolled,188,66,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300043,BADGE3043,2017-10-26,,,Yes,2021-03-28,51,Associate,MBA
E300044,Mary,M,Thomas,Mary,mary.thomas@financecorp.com,(374) 620-1427,(622) 396-4142,1978-11-07,29,Female,White,Hispanic,Not a Veteran,No,Married,2019-06-09,2019-06-09,6,81,Active,Full-time,Quantitative Analyst,FIN7013,Finance,Investment Banking,Quantitative,IC5,102849,49.45,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-363,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,3,2025-07-10,2026-06-24,Yes,High,Low,Advanced,Enrolled,122,80,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300044,BADGE3044,2019-06-09,,,Yes,2022-03-28,33,Associate,Bachelor's
E300045,Robert,,Davis,Robert,robert.davis@financecorp.com,(516) 996-9626,(485) 358-5610,1976-12-19,49,Male,White,Not Hispanic,Not a Veteran,No,Single,2019-09-12,2019-09-12,6,78,Active,Full-time,Audit Manager,FIN5061,Finance,Accounting,Audit,M1,87192,41.92,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-756,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,1,8,5,,Meets Expectations,3,2025-06-12,2026-06-13,Yes,Low,High,Intermediate,Enrolled,156,49,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300045,BADGE3045,2019-09-12,,,Yes,2021-07-20,21,Associate,PhD
E300046,Linda,,Thomas,Linda,linda.thomas@financecorp.com,(519) 618-8965,(989) 390-5089,1998-07-06,56,Female,Hispanic,Hispanic,Not a Veteran,No,Married,2019-03-14,2019-03-14,6,84,Active,Full-time,Senior Financial Analyst,FIN9839,Finance,Investment Banking,Senior,IC1,109738,52.76,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-966,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300022,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,2,2025-02-15,2026-04-05,No,Low,Low,Advanced,Enrolled,61,49,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300046,BADGE3046,2019-03-14,,,Yes,2021-10-14,11,Associate,Bachelor's
E300047,William,J,Davis,William,william.davis@financecorp.com,(764) 764-9534,(812) 827-2933,1999-10-20,47,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2019-10-13,2019-10-13,6,77,Active,Full-time,Senior Accountant,FIN2978,Finance,Accounting,Senior,E1,101963,49.02,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-432,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300022,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,5,2025-10-01,2026-07-30,Yes,Low,Medium,Advanced,Enrolled,145,43,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300047,BADGE3047,2019-10-13,,,Yes,2022-06-26,38,Associate,PhD
E300048,James,J,Smith,James,james.smith@financecorp.com,(913) 910-8047,(930) 759-9210,1995-11-18,56,Female,Black,Hispanic,Not a Veteran,No,Married,2025-04-11,2025-04-11,0,10,Active,Full-time,Operations Associate,FIN7174,Finance,Accounting,Operations,IC3,70669,33.98,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-540,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,2,2025-09-23,2026-04-03,No,Medium,High,Intermediate,Enrolled,72,78,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300048,BADGE3048,2025-04-11,,,Yes,,3,,MBA
E300049,John,,Wilson,John,john.wilson@financecorp.com,(845) 909-1314,(570) 315-9014,1982-03-08,28,Male,Hispanic,Not Hispanic,Not a Veteran,No,Married,2025-10-29,2025-10-29,0,3,Active,Full-time,VP Finance,FIN5310,Finance,Accounting,VP,E1,205422,98.76,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-174,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300008,Richard Thompson,richard.thompson@financecorp.com,4,0,5,,Needs Improvement,5,2025-04-02,2026-06-22,No,Medium,Medium,Advanced,Enrolled,92,48,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300049,BADGE3049,2025-10-29,,,Yes,,3,,Bachelor's
E300050,James,J,Wilson,James,james.wilson@financecorp.com,(282) 347-7146,(530) 560-6968,1989-05-15,37,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2020-05-03,2020-05-03,5,70,Active,Full-time,Tax Specialist,FIN5684,Finance,Accounting,Tax,IC1,91647,44.06,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-496,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300012,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Needs Improvement,3,2025-02-20,2026-06-25,Yes,Medium,Medium,Expert,Enrolled,171,72,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300050,BADGE3050,2020-05-03,,,Yes,2024-02-12,49,Analyst,PhD
E300051,James,,Davis,James,james.davis@financecorp.com,(996) 697-8974,(547) 297-7559,1984-03-12,36,Female,Black,Not Hispanic,Not a Veteran,No,Married,2018-01-15,2018-01-15,8,98,Active,Full-time,Audit Manager,FIN8494,Finance,Accounting,Audit,E1,62387,29.99,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-195,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300016,Richard Thompson,richard.thompson@financecorp.com,1,7,4,,Exceeds Expectations,4,2025-07-30,2026-06-08,No,Low,Low,Advanced,Enrolled,198,51,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300051,BADGE3051,2018-01-15,,,Yes,2020-04-25,10,Associate,Bachelor's
E300052,Patricia,,Wilson,Patricia,patricia.wilson@financecorp.com,(799) 460-7082,(869) 251-4816,1977-10-23,46,Female,Hispanic,Not Hispanic,Not a Veteran,No,Single,2018-08-24,2018-08-24,7,91,Active,Full-time,Tax Specialist,FIN8155,Finance,Accounting,Tax,IC5,83014,39.91,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-512,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300017,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Meets Expectations,4,2025-03-17,2026-07-31,No,Low,Low,Expert,Enrolled,159,69,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300052,BADGE3052,2018-08-24,,,Yes,2021-10-15,12,,Master's
E300053,John,,Thomas,John,john.thomas@financecorp.com,(562) 229-3293,(257) 686-6158,1982-06-06,28,Female,White,Not Hispanic,Not a Veteran,No,Married,2024-05-31,2024-05-31,1,20,Active,Full-time,Controller,FIN5637,Finance,Accounting,Controller,IC5,72373,34.79,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-565,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300015,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,2,2025-06-25,2026-07-17,Yes,Medium,Medium,Intermediate,Enrolled,65,58,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300053,BADGE3053,2024-05-31,,,Yes,,19,,Master's
E300054,Linda,A,Anderson,Linda,linda.anderson@financecorp.com,(629) 679-2005,(387) 930-1123,1977-07-30,45,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2016-05-13,2016-05-13,9,118,Active,Full-time,Equity Research Analyst,FIN1747,Finance,Investment Banking,Equity,IC3,65684,31.58,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-408,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,5,2025-08-27,2026-06-10,No,Low,Medium,Expert,Enrolled,135,63,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300054,BADGE3054,2016-05-13,,,Yes,2017-08-11,35,Analyst,Master's
E300055,Patricia,,Thomas,Patricia,patricia.thomas@financecorp.com,(312) 315-2108,(500) 427-7444,1997-05-25,48,Male,White,Hispanic,Not a Veteran,No,Married,2018-11-06,2018-11-06,7,88,Active,Full-time,Senior Accountant,FIN4835,Finance,Accounting,Senior,IC3,108960,52.38,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-767,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300018,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Meets Expectations,2,2025-10-29,2026-06-05,Yes,Low,Medium,Intermediate,Enrolled,195,73,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300055,BADGE3055,2018-11-06,,,Yes,2022-04-10,23,Analyst,Bachelor's
E300056,Jennifer,,Smith,Jennifer,jennifer.smith@financecorp.com,(381) 741-5575,(594) 363-9582,1985-07-09,31,Male,Black,Not Hispanic,Not a Veteran,No,Married,2024-06-02,2024-06-02,1,20,Active,Full-time,Compliance Officer,FIN6493,Finance,Accounting,Compliance,IC4,95528,45.93,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-561,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Meets Expectations,3,2025-09-22,2026-03-26,No,Low,High,Intermediate,Enrolled,151,49,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300056,BADGE3056,2024-06-02,,,Yes,,3,,Master's
E300057,James,M,Wilson,James,james.wilson@financecorp.com,(224) 449-4494,(466) 225-8950,1987-09-25,34,Male,White,Not Hispanic,Not a Veteran,No,Married,2023-12-17,2023-12-17,2,26,Active,Full-time,Senior Accountant,FIN1496,Finance,Accounting,Senior,IC5,82928,39.87,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-646,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300021,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Needs Improvement,4,2025-03-26,2026-08-01,No,Low,Low,Intermediate,Enrolled,131,41,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300057,BADGE3057,2023-12-17,,,Yes,,24,,MBA
E300058,Jennifer,,Smith,Jennifer,jennifer.smith@financecorp.com,(283) 662-4351,(830) 943-4410,1994-08-22,51,Male,Asian,Hispanic,Not a Veteran,No,Married,2021-12-12,2021-12-12,4,50,Active,Full-time,Equity Research Analyst,FIN3771,Finance,Investment Banking,Equity,M2,108561,52.19,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-101,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300025,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Exceeds Expectations,4,2026-01-14,2026-07-18,No,Low,Low,Expert,Enrolled,63,40,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300058,BADGE3058,2021-12-12,,,Yes,2023-10-17,10,Associate,Bachelor's
E300059,William,J,Smith,William,william.smith@financecorp.com,(205) 520-3370,(573) 692-8282,1994-05-24,47,Female,White,Not Hispanic,Not a Veteran,No,Married,2024-07-28,2024-07-28,1,18,Active,Full-time,Portfolio Manager,FIN5936,Finance,Accounting,Portfolio,IC4,161619,77.7,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-887,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,4,5,7,,Meets Expectations,2,2025-11-20,2026-05-21,Yes,Medium,Low,Advanced,Enrolled,180,55,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300059,BADGE3059,2024-07-28,,,Yes,,11,,MBA
